File_name	Sample_ID	Program	Sub-program	Lab	Species	Modality	Technique	Subspecimen_type	Data_type	File_type	Access	Checksum	Anatomical_site	Counts_pipeline	Read_aligner	Genome_build	Gene_set_release	BCDC_Project	BCDC_collection	CA_usage	CA_IC_id	CA_donor	CA_tissue_provider	Contact_email	Aspera_user	Aspera_dir	Validated_nemo_dir	component_identifier	Nemo_checksum	Nemo_file_name	Released_URL	Identifier
NW_TX0033-9_S01_L003_R1_001.fastq.gz	L8TX_200213_01_C06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0478be507a03bf68ce0a69a9c434adf0	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-dcxcowe	0478be507a03bf68ce0a69a9c434adf0	NW_TX0033-9_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-9_S01_L003-001.fastq.tar	nemo:seq-2vfmcss
NW_TX0033-10_S01_L003_R1_001.fastq.gz	L8TX_200213_01_H06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	adc78d138921effb382cd4e6e8f53114	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-ehby83r	adc78d138921effb382cd4e6e8f53114	NW_TX0033-10_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0033-10_S01_L003-001.fastq.tar	nemo:seq-euaaroq
NW_TX0035-6_S01_L003_R1_001.fastq.gz	L8TX_200213_01_E06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d7942fe5943aa6836c3c9d39eb240588	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-x35hp1m	d7942fe5943aa6836c3c9d39eb240588	NW_TX0035-6_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-6_S01_L003-001.fastq.tar	nemo:seq-3fbhkoi
NW_TX0035-7_S01_L003_R1_001.fastq.gz	L8TX_200213_01_C07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	6894326ace537513a7535f516139d72d	V1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-1j3v9ms	6894326ace537513a7535f516139d72d	NW_TX0035-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0035-7_S01_L003-001.fastq.tar	nemo:seq-7k8t788
NW_TX0020-4_S01_L003_R1_001.fastq.gz	L8TX_191003_01_D03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	55c293727fb98720cfa4f5598768059b	A1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-uak5j7v	55c293727fb98720cfa4f5598768059b	NW_TX0020-4_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0020-4_S01_L003-001.fastq.tar	nemo:seq-g62rj5m
NW_TX0029-16_S01_L003_R1_001.fastq.gz	L8TX_200107_01_B10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	1933ca040b507a4d73b3f89481b098fc	A1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-puqfvit	1933ca040b507a4d73b3f89481b098fc	NW_TX0029-16_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-16_S01_L003-001.fastq.tar	nemo:seq-ehfk085
NW_TX0028-3_S01_L003_R1_001.fastq.gz	L8TX_191217_01_H03	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	f24346d3aee050019328db5f7ef84e52	ACC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-qxbthx8	f24346d3aee050019328db5f7ef84e52	NW_TX0028-3_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0028-3_S01_L003-001.fastq.tar	nemo:seq-4h5ce8s
NW_TX0029-11_S01_L003_R1_001.fastq.gz	L8TX_200107_01_F09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5cc9ac88e8fe295545a993b951a19abd	DLPFC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-h22yu4i	5cc9ac88e8fe295545a993b951a19abd	NW_TX0029-11_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-11_S01_L003-001.fastq.tar	nemo:seq-2r2mjis
NW_TX0029-12_S01_L003_R1_001.fastq.gz	L8TX_200107_01_A09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	2feec59c8ab0e5ed465b7d60080a3ffd	MTG_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-gv1mr8h	2feec59c8ab0e5ed465b7d60080a3ffd	NW_TX0029-12_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-12_S01_L003-001.fastq.tar	nemo:seq-dsmm38b
NW_TX0022-7_S01_L003_R1_001.fastq.gz	L8TX_191029_01_A07	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	ac4015c446a95c118ab53ed4fdf15721	MTG_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_MTG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-6y3itrq	ac4015c446a95c118ab53ed4fdf15721	NW_TX0022-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-7_S01_L003-001.fastq.tar	nemo:seq-rzkfpy3
NW_TX0022-13_S01_L003_R1_001.fastq.gz	L8TX_191105_01_A09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	d82df7abdac0b0a86f73615abb6db6a5	S1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_S1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-1ekq2b5	d82df7abdac0b0a86f73615abb6db6a5	NW_TX0022-13_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0022-13_S01_L003-001.fastq.tar	nemo:seq-j6841ao
NW_TX0029-5_S01_L003_R1_001.fastq.gz	L8TX_191217_01_A04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	14560e7624d2426481a9518061f7e901	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-g2r5gjb	14560e7624d2426481a9518061f7e901	NW_TX0029-5_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-5_S01_L003-001.fastq.tar	nemo:seq-ban4otg
NW_TX0029-6_S01_L003_R1_001.fastq.gz	L8TX_191217_01_B04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	83ea0af511e7ff11935a5e5a375b4be1	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-5vgzdgz	83ea0af511e7ff11935a5e5a375b4be1	NW_TX0029-6_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-6_S01_L003-001.fastq.tar	nemo:seq-451dwub
NW_TX0029-7_S01_L003_R1_001.fastq.gz	L8TX_191217_01_C04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	33d4a25680ee658d11930dece2b87779	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-5iabpih	33d4a25680ee658d11930dece2b87779	NW_TX0029-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-7_S01_L003-001.fastq.tar	nemo:seq-r6bz6zh
NW_TX0029-8_S01_L003_R1_001.fastq.gz	L8TX_191217_01_D04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	85bf9259bfeaf95c041dbe0be7ba1a3d	V1C_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_V1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.001	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-eorv80j	85bf9259bfeaf95c041dbe0be7ba1a3d	NW_TX0029-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-8_S01_L003-001.fastq.tar	nemo:seq-as6527p
NW_TX0061-2_S01_L003_R1_001.fastq.gz	L8TX_200810_01_D05	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e9689bceddce6c4f3f7725ccae7a6d59	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-qcgnr89	e9689bceddce6c4f3f7725ccae7a6d59	NW_TX0061-2_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0061-2_S01_L003-001.fastq.tar	nemo:seq-guk3692
NW_TX0062-4_S01_L003_R1_001.fastq.gz	L8TX_200813_01_C11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	cb0521eacab36ee598feccedc2f17acc	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-yxo717f	cb0521eacab36ee598feccedc2f17acc	NW_TX0062-4_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0062-4_S01_L003-001.fastq.tar	nemo:seq-otefbeg
SM-K6L24-7_S01_L003_R1_001.fastq.gz	L8TX_200730_01_H01	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	efd1d76c54511c63ef88eae99611d802	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-rs7rs9q	efd1d76c54511c63ef88eae99611d802	SM-K6L24-7_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L24-7_S01_L003-001.fastq.tar	nemo:seq-ah8abgv
SM-K6L24-8_S01_L003_R1_001.fastq.gz	L8TX_200730_01_C04	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	db13e794d0dac71b5619d89910148260	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-nhrozmz	db13e794d0dac71b5619d89910148260	SM-K6L24-8_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L24-8_S01_L003-001.fastq.tar	nemo:seq-dyfh1ut
SM-K6L24-9_S01_L003_R1_001.fastq.gz	L8TX_200730_01_A02	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	0f2f7beef3599c05daba5aae3412fa3b	AnG					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ANG		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H19.30.004	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-b6zox02	0f2f7beef3599c05daba5aae3412fa3b	SM-K6L24-9_S01_L003_R1_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/SM-K6L24-9_S01_L003-001.fastq.tar	nemo:seq-ngavt2u
NW_TX0037-4_S01_L003_R2_001.fastq.gz	L8TX_200306_01_G11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8d554fe39b47d873c65f734bab6481c0	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-gw368zf	8d554fe39b47d873c65f734bab6481c0	NW_TX0037-4_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0037-4_S01_L003-001.fastq.tar	nemo:seq-4fbr09f
NW_TX0037-5_S01_L003_R2_001.fastq.gz	L8TX_200306_01_H11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	19d4fa5fd83cc22b6a94d304780ab446	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-kra4kaf	19d4fa5fd83cc22b6a94d304780ab446	NW_TX0037-5_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0037-5_S01_L003-001.fastq.tar	nemo:seq-opoodwe
NW_TX0038-10_S01_L003_R2_001.fastq.gz	L8TX_200306_01_E11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c50f6dce709f407b11160bf21bd36150	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-jkvf3hu	c50f6dce709f407b11160bf21bd36150	NW_TX0038-10_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-10_S01_L003-001.fastq.tar	nemo:seq-7p9zq9x
NW_TX0038-9_S01_L003_R2_001.fastq.gz	L8TX_200306_01_C12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	7de79a73a25c840f57a8dcdf65bf3e87	A1C					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_A1		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-g45tens	7de79a73a25c840f57a8dcdf65bf3e87	NW_TX0038-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0038-9_S01_L003-001.fastq.tar	nemo:seq-nv1w5ae
NW_TX0031-1_S01_L003_R2_001.fastq.gz	L8TX_200114_01_H11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	77112912edc8a565937cc8727918c5d5	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-zbm5bpu	77112912edc8a565937cc8727918c5d5	NW_TX0031-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0031-1_S01_L003-001.fastq.tar	nemo:seq-9k8o22d
NW_TX0030-10_S01_L003_R2_001.fastq.gz	L8TX_200114_01_D11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	e1a8390f72a27138e8c53c1825458345	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-q3m0mw7	e1a8390f72a27138e8c53c1825458345	NW_TX0030-10_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-10_S01_L003-001.fastq.tar	nemo:seq-fdavay6
NW_TX0030-9_S01_L003_R2_001.fastq.gz	L8TX_200114_01_C11	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	30a162546318eeb8d139950be4273577	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-6632iwr	30a162546318eeb8d139950be4273577	NW_TX0030-9_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-9_S01_L003-001.fastq.tar	nemo:seq-u3i4gdu
NW_TX0030-14_S01_L003_R2_001.fastq.gz	L8TX_200114_01_A12	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	19778622a3ed7a6838bb9e46d362b12b	ACC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-tahhk9p	19778622a3ed7a6838bb9e46d362b12b	NW_TX0030-14_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-14_S01_L003-001.fastq.tar	nemo:seq-m4rt97x
NW_TX0020-15_S01_L003_R2_001.fastq.gz	L8TX_191008_01_B06	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	c2aba042431a5eb722cf80a7e89a5a46	ACC_L5					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_ACC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3m53x8b	c2aba042431a5eb722cf80a7e89a5a46	NW_TX0020-15_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0020-15_S01_L003-001.fastq.tar	nemo:seq-2vs0si3
NW_TX0029-14_S01_L003_R2_001.fastq.gz	L8TX_200107_01_G09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	8f4fd522f577d48a7ec4454118f91009	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-uitgfg9	8f4fd522f577d48a7ec4454118f91009	NW_TX0029-14_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0029-14_S01_L003-001.fastq.tar	nemo:seq-h4i0s4n
NW_TX0030-1_S01_L003_R2_001.fastq.gz	L8TX_200107_01_H09	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	5a1d7d0535a71356afef624bd56d3e26	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-52a0zsr	5a1d7d0535a71356afef624bd56d3e26	NW_TX0030-1_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-1_S01_L003-001.fastq.tar	nemo:seq-1asu376
NW_TX0030-2_S01_L003_R2_001.fastq.gz	L8TX_200107_01_A10	biccn	U01_lein	lein	human	transcriptome	10x Chromium 3' v3 sequencing	nuclei	raw	fastq	open	492d9cab586bbd4c5a64a6ac79f3043a	DLPFC					lein_human_cross-areal_10x_proj	lein_human_cross-areal_10x_DLPFC		GDS_Extramural_Certification_U01MH114812_Hodge_Open_GRU	H18.30.002	UW/Keene	timd@alleninstitute.org	timdol.aibs	xrcjbnp	public/validated/brain/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw	nemo:sqc-3oqrtrk	492d9cab586bbd4c5a64a6ac79f3043a	NW_TX0030-2_S01_L003_R2_001.fastq.gz	https://data.nemoarchive.org/biccn/grant/u01_lein/lein/transcriptome/sncell/10x_v3/human/raw/NW_TX0030-2_S01_L003-001.fastq.tar	nemo:seq-j9c5qej
